CustomerId,Segment
15806332,1
15614929,2
15695492,2
15635972,1
15616380,3
15581440,0
15654390,2
15660688,3
15806307,1
15647975,3
15595728,3
15735388,2
15788535,2
15765902,0
15642345,2
15641250,2
15706163,3
15746708,2
15775203,3
15787907,1
15646764,2
15678284,1
15726791,0
15813144,2
15669342,2
15710366,0
15614934,2
15588701,1
15665438,3
15644896,0
15670205,2
15635776,0
15791053,0
15644005,3
15796343,3
15751057,3
15623430,1
15682600,2
15769312,1
15708212,2
15650258,2
15604345,0
15578297,2
15671789,2
15726186,2
15764618,0
15730738,1
15637650,3
15606267,0
15625904,3
15654463,1
15774151,3
15693259,0
15642468,3
15758531,1
15728352,3
15637240,2
15595588,3
15778395,2
15711825,2
15599251,2
15570004,1
15656912,0
15657342,2
15716284,1
15672374,3
15732476,3
15747724,2
15633877,0
15672516,2
15607827,0
15751336,3
15646539,2
15756901,3
15809286,3
15759021,2
15725039,0
15579130,2
15754112,1
15735522,3
15613326,2
15739502,0
15670914,1
15604073,0
15806027,2
15574886,0
15707120,2
15800845,0
15603914,0
15722765,3
15783305,2
15574842,1
15607837,0
15714877,1
15782941,1
15630167,0
15759038,2
15661821,0
15728006,2
15712176,1
15689351,3
15782247,1
15769064,2
15718153,0
15613189,2
15661734,2
15592645,3
15768387,3
15792525,0
15586976,2
15790659,3
15691446,1
15772632,1
15706587,3
15572461,3
15654409,0
15568025,0
15715769,3
15667458,2
15567980,3
15679294,2
15606507,1
15578825,2
15619935,0
15636089,3
15727490,3
15591766,3
15641629,3
15813303,1
15756920,3
15726403,2
15592765,0
15704442,1
15641136,3
15725818,0
15612071,3
15719809,3
15716518,3
15742210,0
15630617,0
15720838,3
15595537,2
15623196,0
15679249,2
15693199,1
15661219,1
15617136,0
15760294,2
15652808,2
15657139,3
15803790,0
15764105,1
15672610,3
15766896,1
15587735,0
15659501,3
15745001,1
15651140,2
15571148,3
15776824,0
15633141,2
15764174,1
15778155,0
15715920,0
15671917,0
15666548,1
15625623,3
15748123,1
15648735,1
15634974,1
15713378,3
15753370,2
15782659,2
15583364,3
15625942,3
15720284,3
15679642,1
15628007,3
15661974,0
15689341,1
15607993,0
15693267,2
15769522,0
15755825,1
15598175,2
15744327,2
15798666,1
15577064,2
15759436,1
15690231,0
15751561,2
15739068,0
15758056,3
15742269,1
15726490,0
15738411,3
15727919,3
15709396,1
15654106,3
15621653,0
15598086,2
15752300,0
15658693,3
15631838,3
15803804,2
15578809,3
15752026,3
15723706,2
15752838,1
15569571,2
15769703,3
15679770,1
15791102,1
15655192,3
15709487,3
15687130,0
15755178,1
15634772,3
15617197,1
15631240,1
15784301,1
15631310,0
15756560,2
15732270,0
15739357,3
15771540,2
15567486,1
15714634,2
15727021,0
15650670,2
15711834,3
15729763,0
15646566,3
15645463,1
15672144,0
15596088,3
15614878,0
15635240,3
15775905,0
15700657,2
15611905,2
15652527,3
15785865,0
15645942,1
15688691,3
15592736,2
15673529,1
15724145,2
15704629,3
15597896,2
15731790,0
15634719,1
15703205,0
15567333,1
15754537,3
15612030,1
15573242,0
15601892,3
15663885,0
15701096,2
15710450,0
15790846,0
15658956,1
15755223,3
15787318,2
15737310,2
15763665,3
15668818,0
15765812,1
15704844,3
15744582,1
15616700,1
15683521,2
15583049,3
15643752,2
15620398,2
15715707,0
15814209,2
15733768,0
15755242,0
15729412,0
15746564,0
15588446,3
15665221,3
15640846,1
15700209,0
15658360,3
15602735,3
15724834,3
15800062,3
15685300,2
15760102,2
15787026,0
15653696,3
15788946,3
15600724,2
15574324,3
15707144,2
15775891,0
15711789,3
15600879,2
15681196,0
15716000,1
15766776,0
15680278,2
15688637,1
15591179,1
15677435,2
15698619,1
15581036,2
15622117,1
15599301,3
15581548,2
15586870,0
15735263,3
15765322,0
15582944,1
15687162,3
15644962,0
15612615,1
15813439,2
15604544,3
15761348,1
15785078,2
15759874,2
15643658,2
15713267,3
15737782,0
15815490,3
15679410,2
15756241,0
15688409,2
15742272,3
15717898,3
15769582,1
15635660,2
15576723,1
15591577,0
15582325,2
15693947,2
15760446,3
15611105,3
15630920,3
15574910,2
15756472,2
15682890,1
15641994,2
15733297,0
15767793,1
15725698,0
15813532,1
15576760,3
15732102,2
15739046,3
15631927,3
15672115,1
15618765,3
15679148,3
15728474,0
15636999,3
15754261,2
15629150,1
15736274,3
15627697,3
15721585,3
15639946,1
15792176,0
15699450,1
15729954,1
15600103,0
15786200,1
15797010,1
15670172,3
15627352,2
15622494,3
15585835,2
15595071,0
15628203,3
15667190,0
15780212,3
15766869,0
15775741,1
15628170,2
15701318,3
15710928,0
15682547,3
15631170,1
15648702,0
15783444,3
15809178,2
15806688,3
15576824,1
15675422,0
15681550,0
15812628,2
15597951,0
15807045,3
15581748,0
15770420,0
15608230,1
15730339,3
15712584,1
15592816,2
15641480,2
15708505,3
15791131,2
15618225,2
15644724,3
15662098,3
15723894,3
15787699,0
15687738,1
15576126,0
15658889,2
15667046,2
15669957,0
15655794,1
15599829,1
15753332,2
15671124,0
15767474,1
15720671,0
15626787,3
15774491,3
15579647,0
15625522,3
15765806,0
15566708,1
15668347,3
15575214,2
15591123,0
15573280,0
15589018,0
15654495,0
15597265,3
15733876,1
15677217,0
15747265,0
15713379,1
15730433,2
15693347,1
15715465,2
15680736,0
15610765,3
15650034,0
15782468,0
15685109,3
15776233,2
15761141,1
15781702,3
15790235,0
15641416,0
15775234,3
15659475,3
15642202,3
15771417,3
15585100,2
15700487,1
15726589,2
15747503,2
15595883,0
15663826,0
15742820,3
15624793,2
15597930,3
15665110,3
15770719,0
15731327,3
15576044,2
15775662,2
15646817,2
15596060,0
15723299,0
15636982,0
15751175,1
15618936,2
15787529,2
15780128,2
15615991,0
15757001,0
15595388,1
15699550,1
15581620,1
15600934,2
15738672,2
15721307,2
15619280,1
15768244,1
15806837,2
15643496,2
15813916,0
15626385,0
15603582,2
15764351,3
15667938,0
15576360,0
15628813,2
15584190,3
15716449,3
15759913,0
15701555,3
15758482,3
15758171,0
15680346,2
15649124,3
15812917,0
15768455,1
15703059,3
15646196,3
15585451,0
15714057,1
15748473,1
15785782,0
15693233,0
15757521,3
15812513,2
15674950,2
15678572,2
15713608,1
15579262,3
15610426,3
15776454,2
15771483,1
15648489,0
15646609,3
15693203,1
15813067,2
15769829,3
15662434,3
15773503,1
15705890,2
15711398,1
15752375,3
15659175,1
15597033,0
15590228,0
15631848,0
15654211,3
15707968,2
15594084,1
15651093,3
15798824,2
15671591,1
15707189,0
15733581,2
15641640,2
15585284,0
15617866,0
15667751,2
15669411,2
15789425,2
15570943,0
15685829,1
15721917,0
15776047,3
15716024,1
15675328,1
15604314,2
15658339,0
15630402,3
15689616,3
15774224,2
15701291,1
15719606,3
15644119,0
15646859,0
15606836,3
15664150,2
15624510,2
15810944,1
15668575,3
15603246,0
15804002,0
15728773,1
15598044,0
15694829,3
15600575,1
15727311,0
15570769,0
15606274,1
15746139,3
15704987,2
15628972,1
15697686,1
15733883,3
15617482,2
15704583,2
15621083,0
15649487,2
15736760,3
15714658,1
15599081,0
15705113,3
15631159,0
15792818,2
15633531,0
15744529,1
15669656,0
15581198,2
15729054,0
15573452,2
15776733,2
15724858,2
15713144,2
15690188,0
15689425,2
15671766,0
15782806,1
15764419,1
15591915,3
15772798,1
15792008,3
15715541,0
15639277,3
15798850,1
15776348,3
15727696,0
15793813,3
15694395,3
15764195,0
15744919,0
15671655,0
15654901,2
15649136,1
15775562,1
15807481,0
15642885,1
15789109,0
15814004,3
15673619,2
15595135,2
15583681,1
15605000,1
15718071,3
15679760,3
15654574,2
15577178,2
15595324,3
15756932,1
15726358,3
15595228,3
15782530,2
15592877,2
15651983,0
15746737,0
15774179,1
15667265,0
15655123,1
15595917,3
15668385,0
15709476,2
15711218,2
15798659,1
15663939,0
15694946,1
15631912,2
15768816,2
15682268,3
15684801,1
15636428,2
15809823,3
15699284,2
15786993,3
15709441,0
15710257,3
15582492,2
15575694,2
15756820,3
15766289,2
15593014,3
15584545,3
15675949,1
15672091,3
15801658,3
15706185,0
15789863,1
15720943,2
15697997,3
15665416,3
15660200,1
15619653,2
15773447,2
15739160,2
15689237,1
15679297,2
15591433,2
15642725,3
15701962,2
15811613,2
15741049,1
15724423,3
15574305,0
15678168,1
15697020,2
15610801,3
15745232,1
15722758,3
15792102,3
15675185,0
15801247,2
15725660,3
15638963,0
15800061,1
15578006,1
15668504,0
15687491,3
15610403,2
15741094,1
15807909,1
15666141,0
15617134,1
15783029,0
15622833,3
15746422,2
15750839,0
15749130,0
15779862,3
15767871,1
15679651,2
15576219,1
15699247,1
15619087,0
15605327,1
15610140,1
15791174,3
15602373,2
15762605,0
15598840,2
15744279,1
15670619,3
15599533,1
15757837,0
15697574,1
15578738,0
15762228,2
15614827,0
15789815,1
15579781,2
15587013,0
15570932,0
15794661,1
15581654,3
15644296,2
15614420,0
15609653,2
15594577,1
15584114,0
15673367,2
15685576,1
15774727,3
15694288,1
15603319,3
15759066,2
15814816,2
15724402,1
15571059,2
15674206,1
15715160,0
15730448,0
15662067,2
15779581,3
15662901,3
15689751,3
15667742,3
15738448,3
15680243,2
15745083,3
15708228,2
15628523,1
15708196,0
15735549,0
15809347,2
15660866,1
15766609,1
15654230,2
15794566,1
15800890,1
15697424,0
15724536,1
15735878,3
15707596,0
15657163,2
15622478,1
15779529,1
15636023,0
15582066,0
15666675,0
15732987,3
15789432,1
15663161,3
15694879,1
15593715,2
15575002,2
15622171,2
15795224,2
15685346,0
15691808,2
15721007,3
15794253,3
15694453,0
15813113,2
15614187,3
15619407,0
15646227,2
15660541,2
15753874,3
15617877,1
15772073,2
15701537,0
15736228,0
15780572,1
15769596,3
15586996,3
15722061,2
15638003,3
15775590,3
15730688,0
15753102,2
15810075,0
15723373,2
15795298,3
15584320,3
15724161,1
15750056,0
15609637,3
15794493,1
15569641,2
15815236,3
15811177,2
15680587,2
15672821,1
15767681,3
15600379,3
15801336,0
15721592,1
15581282,2
15746203,3
15583137,0
15680752,0
15688172,1
15791373,3
15589449,1
15692819,3
15727467,1
15734312,1
15764604,1
15613014,2
15759684,3
15609669,0
15685536,1
15750447,2
15663249,2
15638646,0
15734161,1
15631070,0
15761950,0
15649668,0
15713912,3
15586757,0
15596522,1
15625395,0
15760570,1
15566689,1
15725794,2
15673539,2
15705298,3
15675791,2
15747043,3
15736397,2
15678201,0
15720745,0
15637593,1
15598070,2
15787550,1
15603942,3
15733973,2
15596761,2
15652400,3
15717893,2
15622585,0
15733964,0
15753861,3
15747097,0
15594762,0
15667417,2
15684861,3
15742204,3
15623502,0
15774872,1
15611191,0
15674331,3
15619465,3
15575247,1
15695679,3
15713463,2
15785170,3
15796351,0
15639576,2
15693264,1
15589715,2
15769902,1
15587177,2
15814553,1
15601550,0
15664907,2
15612465,0
15810800,0
15665760,3
15588080,2
15776844,1
15717560,2
15629739,0
15729908,3
15716781,3
15646936,0
15768151,3
15579212,2
15721835,2
15800515,2
15591279,3
15587419,3
15750335,1
15699619,2
15606472,0
15778368,2
15671387,3
15573926,3
15709183,0
15577514,0
15778830,1
15768072,3
15768293,1
15654456,3
15807525,1
15574372,2
15671249,1
15779744,0
15624755,2
15611430,2
15774744,2
15629885,2
15708791,3
15793890,0
15646091,2
15596984,0
15800215,3
15577806,0
15749381,2
15683758,2
15670615,1
15715622,3
15707634,0
15806901,0
15775335,2
15724150,0
15627220,3
15672330,3
15668521,1
15807837,0
15592570,1
15748589,1
15635893,1
15757632,2
15691863,1
15706071,3
15654296,2
15755018,2
15594041,2
15670587,2
15724527,1
15801904,2
15658195,0
15630113,0
15784320,0
15676513,2
15574072,0
15633854,1
15618566,1
15733014,3
15753343,0
15746076,1
15608226,0
15605684,2
15638988,1
15628767,0
15737977,3
15758116,2
15575119,1
15625126,1
15567114,3
15672242,3
15681327,1
15802585,0
15740630,1
15815420,3
15711468,1
15799626,3
15659325,1
15651352,2
15684925,3
15657439,1
15574122,3
15720508,3
15599078,2
15702300,3
15660735,1
15671390,1
15647385,3
15739223,1
15631305,2
15809263,0
15640866,3
15775663,0
15631800,3
15654292,2
15648320,2
15726747,3
15694510,3
15572291,3
15603465,2
15685628,3
15792729,2
15767414,0
15568044,1
15751333,3
15623062,0
15713621,0
15670668,3
15750638,3
15747878,0
15726796,0
15754952,3
15652192,3
15681924,2
15763544,3
15764431,1
15684010,0
15648881,3
15733303,1
15643294,0
15749905,2
15625175,3
15643967,3
15578251,2
15772573,3
15733234,0
15721582,0
15628219,0
15571302,0
15637178,1
15601184,1
15629511,2
15570629,0
15665766,3
15693732,1
15765982,0
15582016,2
15798024,0
15588622,0
15724863,2
15618213,0
15780411,3
15725429,0
15600626,1
15668460,1
15576263,2
15720354,1
15691624,2
15793196,3
15633352,2
15750874,0
15588923,2
15715745,0
15611800,0
15576928,2
15793693,0
15581252,2
15797760,2
15790564,0
15593736,3
15595937,3
15815628,3
15782802,0
15627412,1
15734609,1
15710689,3
15565806,3
15815530,3
15632272,1
15684103,1
15654519,1
15767722,2
15654346,0
15660147,0
15814998,3
15802207,0
15658668,3
15715079,2
15570360,3
15674678,3
15780925,0
15688193,3
15778219,2
15696514,2
15712303,0
15719090,0
15735632,0
15619436,3
15722404,1
15662063,0
15745605,0
15636658,1
15784130,0
15606755,1
15801699,1
15784097,2
15764654,0
15612092,2
15610903,2
15705777,0
15661936,2
15700864,1
15722965,0
15737521,3
15814465,0
15580988,1
15789974,3
15713370,3
15748673,3
15754919,3
15641662,3
15813422,2
15713596,3
15791216,2
15689031,2
15763704,3
15631339,2
15771509,3
15769586,1
15656096,0
15585280,3
15743582,0
15761692,3
15627840,3
15778861,3
15770554,1
15806956,3
15701908,0
15736990,2
15743714,2
15807993,2
15644686,1
15677377,1
15626412,1
15643679,1
15728456,2
15630661,2
15734044,3
15705001,2
15809817,3
15809137,3
15751593,2
15626491,3
15765461,1
15568120,0
15787161,2
15812324,1
15588944,3
15694253,3
15759566,1
15675675,2
15802060,3
15660505,2
15782630,3
15700710,3
15742834,0
15806511,3
15608166,0
15614230,1
15729958,0
15800814,2
15674727,0
15657779,1
15801395,3
15757911,3
15665340,3
15787151,1
15757821,3
15600688,3
15594878,2
15569248,1
15812706,3
15645045,1
15766746,2
15700383,0
15632551,2
15795129,1
15650545,0
15612769,0
15710853,1
15623712,1
15653251,3
15755077,0
15808557,3
15614687,0
15626882,0
15748034,0
15632324,1
15761023,2
15761453,2
15646726,3
15637169,0
15636024,0
15801218,3
15642655,2
15690130,3
15653753,2
15641359,3
15776827,3
15647725,1
15648455,2
15580629,2
15730161,1
15626612,2
15662865,3
15629094,0
15651823,2
15594827,3
15786392,3
15727353,2
15733777,3
15614302,2
15723263,0
15687270,3
15803121,3
15598700,3
15741875,3
15631709,2
15672970,3
15761670,2
15706005,2
15790336,2
15754267,3
15791988,1
15683375,0
15625151,3
15635285,1
15574296,2
15711618,2
15670943,2
15634359,2
15586629,1
15588461,2
15773221,2
15664227,3
15741745,0
15652626,2
15599410,1
15571958,2
15785406,3
15687884,3
15621685,2
15628886,0
15699325,3
15578369,2
15654156,0
15707199,3
15671630,2
15632079,2
15767921,1
15573599,3
15747208,2
15582762,0
15772528,2
15755798,3
15788683,2
15616922,1
15771855,3
15601873,2
15657868,2
15711716,2
15734246,3
15792151,1
15770159,0
15747649,0
15639357,3
15738907,2
15663446,2
15750867,2
15715939,1
15763806,1
15637993,0
15720338,0
15627162,2
15596710,3
15781678,1
15634968,0
15609475,0
15573319,3
15738291,3
15782456,3
15794841,2
15684696,2
15629846,2
15674442,3
15571689,1
15730469,3
15809320,2
15684367,3
15793049,2
15603665,0
15613623,0
15569572,1
15698791,2
15626233,1
15607263,3
15610900,2
15624775,3
15691703,3
15745355,0
15724955,3
15628999,0
15654341,2
15744240,3
15632365,3
15729689,3
15759284,0
15602124,1
15661903,2
15664668,3
15736431,1
15748639,0
15628123,3
15602731,2
15794137,0
15748696,3
15725068,1
15807340,3
15586133,3
15576185,1
15660809,1
15616666,3
15706904,0
15606915,2
15749693,1
15791743,0
15796480,3
15790442,1
15609458,0
15593897,0
15604576,0
15666270,2
15572626,1
15727197,3
15714006,3
15642137,3
15665327,2
15626806,1
15662578,0
15790829,1
15654959,0
15760244,3
15715394,3
15722246,0
15609704,2
15757628,0
15633586,3
15565796,2
15717935,3
15577700,0
15747345,0
15678317,1
15698335,0
15768451,1
15753213,1
15769645,0
15657565,3
15620323,2
15679983,3
15812616,2
15601796,0
15729489,3
15613216,2
15657937,3
15815428,2
15640409,3
15699492,3
15623536,2
15707551,1
15577999,2
15788775,2
15758362,0
15807961,2
15710978,0
15703541,3
15626474,1
15608344,1
15768367,0
15806210,0
15697702,1
15689152,3
15568573,3
15689598,0
15713374,0
15679733,0
15759274,0
15607748,0
15607577,0
15813697,0
15801125,2
15777855,3
15635396,2
15698031,2
15678944,2
15718507,0
15808334,0
15804709,3
15645835,1
15738166,3
15675360,0
15793042,2
15630106,1
15810385,3
15578211,1
15572792,0
15620030,3
15783541,3
15679284,2
15582910,2
15688337,0
15734970,3
15759140,3
15643042,3
15773868,2
15615820,0
15730273,2
15724890,3
15765952,2
15685920,3
15663263,3
15568953,0
15643361,0
15699486,0
15747854,1
15691785,2
15709004,3
15652218,2
15697127,0
15658486,0
15694160,3
15685290,2
15701042,2
15680449,2
15599860,0
15723169,2
15803842,3
15728224,2
15644174,0
15707110,2
15765415,0
15756751,0
15795151,2
15632859,3
15584037,2
15621409,2
15581102,3
15578096,3
15669887,0
15621834,1
15655341,2
15685314,1
15653997,3
15629551,3
15651264,3
15760825,1
15597394,3
15740383,1
15670562,0
15698117,3
15694805,3
15746802,2
15589428,1
15790267,3
15665402,0
15642093,1
15666181,2
15602554,3
15724251,3
15740147,3
15718289,2
15763148,3
15685245,3
15626985,2
15585823,2
15728167,3
15762928,2
15751774,0
15654733,2
15809777,0
15744200,2
15720713,1
15695356,1
15653315,1
15604792,3
15704819,3
15670859,0
15602797,3
15662533,1
15778154,3
15806230,0
15662884,3
15750778,1
15717185,1
15677804,1
15568915,2
15736495,2
15737354,1
15667889,1
15577831,3
15729836,1
15775293,2
15697597,3
15639669,0
15631392,3
15580935,2
15590344,0
15653306,3
15805025,0
15658449,3
15694450,2
15605666,0
15615126,3
15726588,3
15645095,2
15808960,2
15729435,1
15656840,0
15659149,1
15585490,3
15674929,3
15746341,1
15662091,0
15620123,3
15616240,1
15624186,3
15605036,0
15805151,0
15753847,3
15653222,0
15757541,3
15726945,1
15794276,0
15568328,1
15604355,0
15735788,1
15618255,2
15720941,3
15769110,1
15576094,3
15756150,3
15719579,3
15748854,2
15612455,0
15664802,3
15735687,2
15664734,0
15767894,3
15666884,2
15750156,2
15751120,2
15575748,3
15714610,1
15720305,3
15678129,2
15566633,0
15680436,1
15674343,3
15658890,0
15599004,0
15726487,0
15698716,2
15710527,0
15655590,3
15732266,2
15669326,0
15672246,0
15620276,1
15640258,0
15740283,3
15759717,1
15620268,2
15743871,1
15614491,2
15595047,3
15732334,1
15701206,1
15581280,0
15651943,3
15609545,3
15658548,2
15626008,0
15774133,3
15763798,3
15758013,3
15705765,1
15648362,2
15761102,3
15610165,1
15723717,3
15654611,2
15659736,3
15603170,2
15786167,1
15671915,1
15794792,0
15652789,1
15739168,3
15719950,0
15743818,3
15717937,3
15602841,3
15619972,3
15796114,3
15633546,2
15758755,3
15695168,1
15754342,3
15756610,3
15640917,1
15663164,1
15616811,3
15610781,2
15600911,2
15629603,1
15714981,0
15775892,3
15782778,3
15786643,1
15595657,3
15743673,0
15634310,1
15790809,2
15668695,3
15669281,3
15621031,1
15720071,3
15792180,2
15813894,3
15669490,2
15783030,2
15695792,0
15575676,3
15627665,2
15814092,3
15695225,1
15615091,1
15794345,3
15726484,0
15650442,0
15714256,3
15778752,0
15601659,2
15602811,3
15779414,0
15763097,3
15633666,2
15718789,1
15690620,2
15737071,0
15665062,0
15600692,1
15792064,2
15811486,3
15626141,0
15738546,3
15677052,1
15656454,2
15645496,2
15612505,2
15708513,2
15685654,1
15732307,0
15726814,3
15653776,3
15597914,1
15631603,0
15789753,3
15678034,2
15690209,2
15592091,0
15647453,3
15697100,2
15811290,0
15629187,2
15758073,3
15640769,0
15606641,1
15718280,0
15764335,2
15634218,2
15808760,0
15648461,0
15593555,1
15569079,2
15800736,0
15792607,3
15640034,2
15807563,3
15684461,2
15580134,0
15679075,2
15742504,2
15567328,3
15698294,1
15607142,0
15738516,2
15806403,1
15656707,0
15653715,1
15806184,1
15585734,0
15725639,0
15618401,0
15785385,1
15734762,1
15767129,0
15797204,3
15769272,3
15771966,2
15691952,0
15593250,1
15605333,2
15800083,3
15575691,3
15689886,1
15809838,3
15736154,3
15767391,3
15704910,1
15656613,3
15611551,3
15732430,2
15741865,0
15634143,3
15609676,2
15761600,0
15676404,2
15659236,1
15690440,1
15694601,2
15812262,2
15762821,3
15669301,2
15672640,0
15750458,3
15627251,0
15764294,0
15659962,1
15788536,3
15596979,1
15681220,1
15635097,3
15780779,1
15798470,2
15760880,3
15616929,3
15758775,0
15663386,1
15621267,3
15720509,3
15693322,3
15589544,1
15772030,3
15693337,0
15676571,2
15701392,3
15741092,2
15643865,3
15769389,2
15807768,0
15801630,1
15705034,1
15763107,0
15667085,1
15647008,2
15584505,3
15748068,1
15663964,1
15782311,1
15588197,3
15610105,0
15606133,3
15599403,0
15648225,3
15608406,2
15633378,1
15664759,1
15625545,0
15772148,3
15810829,2
15731669,2
15738634,0
15737571,3
15667602,1
15684147,0
15789874,3
15757952,1
15698732,2
15714355,3
15599090,0
15762048,0
15790596,0
15609623,2
15711901,0
15779809,3
15729018,0
15698246,1
15712409,0
15758306,1
15621435,3
15566295,2
15569098,3
15662532,0
15664001,3
15703437,1
15708003,2
15599452,2
15719793,1
15771580,3
15732268,2
15722350,0
15611371,0
15673584,1
15636396,3
15706170,3
15725478,1
15654562,1
15737509,3
15690796,2
15716728,3
15605665,0
15748481,3
15757777,1
15747808,0
15810593,1
15693376,1
15579808,0
15598275,1
15737080,3
15668580,1
15569438,3
15675842,2
15577587,0
15625592,1
15635141,3
15642570,1
15702175,0
15677785,2
15786153,2
15759499,0
15659568,0
15715597,2
15610147,3
15802362,3
15660524,0
15747168,3
15796910,3
15707674,2
15565706,0
15587596,2
15751943,3
15621227,0
15757588,3
15640922,0
15567557,0
15670103,0
15720929,3
15732774,2
15628558,0
15729201,2
15731117,2
15615207,0
15773512,0
15572145,1
15642710,1
15574213,0
15718852,0
15583840,0
15782418,0
15813504,3
15711314,3
15621064,0
15627847,2
15588090,2
15735270,2
15671804,0
15753215,1
15789941,3
15691061,1
15808326,1
15566660,1
15778947,1
15632977,3
15591747,3
15567335,1
15609299,2
15669945,2
15736271,2
15710390,0
15756481,2
15736730,0
15626040,3
15746553,3
15622518,0
15684908,3
15569446,2
15777504,0
15677906,3
15703292,0
15712938,1
15631359,3
15720847,1
15787830,2
15599869,0
15592078,2
15596228,1
15578462,0
15756894,3
15796167,2
15664808,1
15664555,1
15607278,0
15585222,1
15750299,3
15761294,2
15810454,3
15673984,2
15609319,0
15709941,1
15580252,3
15741275,0
15707132,3
15600708,0
15804787,0
15690021,3
15763895,2
15623478,3
15797910,0
15577751,3
15781777,3
15740527,3
15721251,3
15602994,3
15750769,2
15740175,3
15679968,2
15694404,0
15657529,0
15762882,0
15642579,0
15598884,0
15770185,2
15800287,2
15665861,3
15662203,0
15616454,3
15702788,2
15778149,1
15680001,2
15711991,3
15633834,3
15765266,3
15791867,3
15675380,3
15770576,0
15775294,1
15727059,3
15702499,0
15611699,2
15654000,2
15657881,3
15719991,2
15720687,3
15687079,2
15582276,3
15763980,0
15720774,2
15592194,1
15803685,3
15759456,2
15611544,2
15794257,0
15681697,2
15579566,2
15577970,3
15727489,2
15764284,1
15581811,3
15622527,0
15753362,1
15666652,1
15789714,0
15771543,0
15748327,3
15754649,1
15810460,1
15771742,2
15642160,1
15798439,0
15605293,1
15692631,3
15665376,2
15772412,0
15654577,2
15585427,3
15584536,0
15585853,2
15645271,3
15579387,3
15623107,1
15754072,1
15666163,0
15765192,3
15804822,1
15612893,2
15593636,2
15693326,3
15809901,1
15759751,1
15605425,2
15801934,1
15592000,2
15618695,3
15637110,2
15727408,1
15716328,3
15669060,1
15675854,3
15621116,2
15781495,0
15740470,2
15714391,0
15730137,3
15596455,3
15717290,3
15616555,2
15659820,1
15696301,2
15771087,0
15808831,1
15812241,2
15680370,3
15780561,3
15800784,0
15715796,1
15605375,2
15621520,2
15665460,1
15801152,2
15756425,3
15674328,0
15742404,1
15757140,3
15570051,3
15669175,3
15790324,2
15691119,3
15743478,1
15707007,2
15572547,2
15567063,3
15689633,2
15720637,2
15616859,1
15766166,0
15617655,1
15623450,0
15796612,2
15795963,3
15781598,3
15691871,0
15740345,2
15662626,3
15596575,0
15657321,2
15575955,1
15743893,2
15697270,0
15644356,2
15677586,0
15571261,0
15698758,1
15787014,0
15739857,1
15774630,0
15805523,3
15749557,1
15681180,2
15742028,1
15686463,2
15654379,1
15783629,3
15751193,1
15724099,0
15568429,1
15648967,2
15664498,2
15779522,1
15583850,0
15696539,0
15760121,2
15628279,1
15766163,3
15566467,0
15639049,3
15736413,1
15634815,1
15716381,0
15708162,3
15569364,1
15791191,0
15621205,0
15704788,3
15775756,3
15641312,0
15782531,1
15724428,1
15743617,2
15585839,1
15658158,2
15637678,2
15701809,2
15676937,1
15778975,1
15710375,1
15579914,0
15595160,1
15595391,1
15630363,3
15692443,2
15593795,2
15642824,3
15683524,3
15713532,2
15719827,3
15578435,0
15723028,1
15595609,3
15622443,3
15579112,1
15648479,1
15659234,3
15811970,1
15774192,3
15595136,1
15630580,0
15660646,2
15614365,3
15776128,3
15787035,1
15792646,0
15726832,0
15773260,2
15624437,1
15717138,2
15657317,2
15626948,2
15758901,2
15777759,0
15773322,3
15697318,3
15678916,2
15632118,2
15788118,2
15788930,2
15628583,3
15635177,0
15587690,2
15627630,1
15610930,2
15657747,3
15568006,1
15751748,3
15722212,3
15658670,1
15761654,0
15812210,1
15787051,2
15642991,1
15713769,0
15605826,1
15648898,0
15705309,3
15734202,2
15658852,1
15612633,3
15604818,2
15593900,3
15624995,0
15570087,0
15802617,2
15656029,3
15739194,2
15607275,3
15629475,1
15635034,0
15756333,1
15777436,1
15676835,1
15574206,1
15613017,2
15815131,0
15585455,3
15692929,3
15758081,0
15667476,3
15738248,1
15672152,3
15673372,0
15587611,3
15803415,2
15715673,2
15655648,1
15763613,1
15660385,1
15733261,2
15796231,0
15624866,3
15623730,3
15668248,3
15694518,1
15638028,3
15795895,2
15694376,3
15669204,2
15773779,0
15580682,0
15768530,1
15672875,0
15617082,0
15760514,0
15761775,0
15799964,2
15693906,0
15739514,1
15756926,3
15770984,3
15703979,2
15801821,3
15711028,1
15791842,0
15746127,1
15663625,3
15604891,1
15589666,0
15627881,1
15664895,1
15676094,0
15761720,2
15611961,1
15680167,0
15762543,1
15658475,2
15779743,1
15661532,3
15782360,0
15767908,3
15677105,2
15641474,2
15624451,1
15577985,0
15571666,3
15783691,2
15671172,3
15731760,3
15585599,3
15784958,1
15734524,2
15614103,3
15794895,3
15772381,2
15710553,3
15649292,3
15792565,1
15718245,1
15703117,3
15758136,3
15799932,1
15633516,3
15622532,3
15798960,3
15698664,3
15703614,2
15699195,0
15710543,0
15695499,3
15622321,0
15715744,3
15788151,0
15687153,2
15684958,0
15706116,2
15740557,1
15707291,0
15583353,2
15761024,0
15630709,3
15639590,2
15659399,2
15567078,0
15696373,3
15786617,2
15657449,2
15672594,3
15714240,3
15782144,1
15665008,1
15581733,1
15751392,1
15785815,0
15664214,2
15579996,3
15675252,0
15579617,3
15593976,1
15716041,3
15654489,0
15736302,1
15805909,3
15572762,2
15724632,3
